vehicle_uid,name,year,fuel,seller_type,transmission,owner,brand,car_age
CAR_003593,Maruti Swift Dzire VDI,2018,Diesel,Individual,Manual,First Owner,Maruti,7
CAR_003594,Maruti 800 AC Uniq,2009,Petrol,Individual,Manual,Second Owner,Maruti,16
CAR_003595,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014,Diesel,Individual,Unknown,Second Owner,Mahindra,11
CAR_003596,Mahindra Scorpio VLX 2WD AT BSIV,2009,Electric,Individual,Automatic,Third Owner,Mahindra,16
CAR_003597,Land Rover Range Rover Evoque 2.2L Dynamic,2012,Diesel,Individual,Unknown,Second Owner,Land,13
CAR_003598,Hyundai i20 1.4 Sportz,2017,Diesel,Individual,Manual,First Owner,Hyundai,8
CAR_003599,Maruti Baleno Alpha 1.3,2017,Diesel,Individual,Manual,First Owner,Maruti,8
CAR_003600,Hyundai Verna CRDi 1.6 SX Option,2019,Diesel,Individual,Manual,First Owner,Hyundai,6
CAR_003601,BMW X1 sDrive20d,2012,Diesel,Individual,Automatic,Second Owner,BMW,13
CAR_003602,Maruti Alto K10 2010-2014 VXI,2012,Electric,Individual,Manual,Second Owner,Maruti,13
CAR_003603,Tata Spacio SA 6 Seater,2009,Diesel,Individual,Manual,First Owner,Tata,16
CAR_003604,Maruti Swift VDI BSIV,2009,Diesel,Individual,Manual,Second Owner,Maruti,16
CAR_003605,Toyota Etios 1.4 VXD,2016,Diesel,Individual,Manual,Second Owner,Toyota,9
CAR_003606,Hyundai Xcent 1.2 Kappa S,2015,Petrol,Individual,Manual,First Owner,Hyundai,10
CAR_003607,Mahindra Xylo D2,2010,Diesel,Individual,Manual,First Owner,Mahindra,15
CAR_003608,Mahindra Bolero Power Plus SLX,2016,Diesel,Individual,Manual,Second Owner,Mahindra,9
CAR_003609,Hyundai Verna 1.4 CRDi,2014,Diesel,Individual,Manual,First Owner,Hyundai,11
CAR_003610,Maruti Ciaz ZDi Plus SHVS,2016,Diesel,Individual,Unknown,First Owner,Maruti,9
CAR_003611,Maruti Omni E MPI STD BS IV,2014,Petrol,Individual,Manual,First Owner,Maruti,11
CAR_003612,Hyundai Verna 1.6 SX,2012,Diesel,Individual,Manual,Second Owner,Hyundai,13
CAR_003613,Mercedes-Benz E-Class 280 CDI,2007,Diesel,Dealer,Automatic,First Owner,Mercedes-Benz,18
CAR_003614,Maruti Swift ZDI,2016,Diesel,Dealer,Manual,First Owner,Maruti,9
CAR_003615,Maruti Swift VDI BSIV,2014,Diesel,Dealer,Manual,First Owner,Maruti,11
CAR_003616,Honda City i-VTEC CVT ZX,2018,Petrol,Dealer,Automatic,Test Drive Car,Honda,7
CAR_003617,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,Diesel,Dealer,Manual,First Owner,Ford,11
CAR_003618,Hyundai EON Era,2011,Petrol,Dealer,Manual,First Owner,Hyundai,14
CAR_003619,Nissan Micra Active XV,2014,Petrol,Dealer,Manual,First Owner,Nissan,11
CAR_003620,Tata Tiago 1.2 Revotron XT,2017,Petrol,Individual,Manual,First Owner,Tata,8
CAR_003621,Tata New Safari DICOR 2.2 EX 4x2,2011,Diesel,Individual,Manual,Second Owner,Tata,14
CAR_003622,Maruti Zen LX,1998,Petrol,Individual,Manual,Third Owner,Maruti,27
CAR_003623,Maruti Zen LX,1998,Petrol,Individual,Manual,Third Owner,Maruti,27
CAR_003624,Fiat Linea Active (Diesel),2011,Electric,Individual,Manual,Third Owner,Fiat,14
CAR_003625,Fiat Punto 1.4 Emotion,2010,Petrol,Individual,Manual,Fourth & Above Owner,Fiat,15
CAR_003626,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017,Diesel,Individual,Unknown,First Owner,Ford,8
CAR_003627,Hyundai Creta 1.6 SX Option,2018,Electric,Individual,Manual,First Owner,Hyundai,7
CAR_003628,Maruti Zen Estilo LXI BS IV,2011,Electric,Individual,Unknown,First Owner,Maruti,14
CAR_003629,Renault KWID RXT,2018,Petrol,Individual,Manual,First Owner,Renault,7
CAR_003630,Maruti Wagon R VXI BS IV,2015,Petrol,Individual,Manual,First Owner,Maruti,10
CAR_003631,Maruti 800 AC,2006,Petrol,Individual,Manual,First Owner,Maruti,19
CAR_003632,Hyundai Verna CRDi,2009,Diesel,Individual,Manual,First Owner,Hyundai,16
CAR_003633,Maruti 800 AC BSIII,2007,Petrol,Individual,Manual,First Owner,Maruti,18
CAR_003634,Tata Indigo LS,2012,Diesel,Individual,Manual,Third Owner,Tata,13
CAR_003635,Chevrolet Beat Diesel LT,2016,Diesel,Individual,Manual,Second Owner,Chevrolet,9
CAR_003636,Renault Duster 110PS Diesel RxZ AWD,2017,Diesel,Individual,Manual,First Owner,Renault,8
CAR_003637,Maruti Alto K10 VXI,2017,Petrol,Individual,Manual,First Owner,Maruti,8
CAR_003638,Hyundai i20 1.4 Asta Option,2018,Diesel,Individual,Manual,First Owner,Hyundai,7
CAR_003639,Mahindra Quanto C6,2013,Diesel,Individual,Manual,First Owner,Mahindra,12
CAR_003640,Tata Indigo LX Dicor,2009,Diesel,Individual,Manual,First Owner,Tata,16
CAR_003641,Hyundai i20 1.2 Magna,2012,Petrol,Individual,Manual,First Owner,Hyundai,13
CAR_003642,Honda City 1.5 S MT,2010,Petrol,Individual,Unknown,Second Owner,Honda,15
CAR_003643,Hyundai Verna 1.6 SX VTVT (O),2014,Petrol,Individual,Manual,Second Owner,Hyundai,11
CAR_003644,Hyundai i10 Magna,2012,Petrol,Individual,Manual,First Owner,Hyundai,13
CAR_003645,Maruti Zen Estilo 1.1 LXI BSIII,2007,Petrol,Individual,Manual,First Owner,Maruti,18
CAR_003646,Maruti Esteem Vxi - BSIII,2006,Petrol,Individual,Manual,First Owner,Maruti,19
CAR_003647,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006,Diesel,Individual,Manual,First Owner,Toyota,19
CAR_003648,Hyundai Verna Transform VTVT,2010,Petrol,Individual,Manual,First Owner,Hyundai,15
CAR_003649,Hyundai i20 Magna Optional 1.4 CRDi,2013,Diesel,Individual,Manual,First Owner,Hyundai,12
CAR_003650,Maruti Gypsy King Hard Top Ambulance BSIV,2005,Electric,Individual,Manual,Second Owner,Maruti,20
CAR_003651,Ford Figo Diesel Celebration Edition,2013,Diesel,Individual,Manual,First Owner,Ford,12
CAR_003652,Ford Fiesta 1.4 SXi TDCi,2009,Diesel,Individual,Manual,Second Owner,Ford,16
CAR_003653,Maruti 800 AC,2008,Petrol,Individual,Manual,Second Owner,Maruti,17
CAR_003654,Maruti Esteem Vxi,2007,Petrol,Individual,Manual,Second Owner,Maruti,18
CAR_003655,Tata Indica Vista Quadrajet LS,2012,Diesel,Individual,Manual,First Owner,Tata,13
CAR_003656,Maruti Baleno Zeta Automatic,2018,Petrol,Individual,Automatic,First Owner,Maruti,7
CAR_003657,Maruti Vitara Brezza ZDi Plus,2016,Diesel,Individual,Manual,First Owner,Maruti,9
CAR_003658,Chevrolet Captiva LT,2009,Diesel,Individual,Manual,First Owner,Chevrolet,16
CAR_003659,Renault Duster 85PS Diesel RxL Optional,2013,Diesel,Individual,Manual,Second Owner,Renault,12
CAR_003660,Nissan Terrano XV Premium 110 PS,2014,Diesel,Individual,Manual,Second Owner,Nissan,11
CAR_003661,Maruti Alto K10 2010-2014 VXI,2014,Petrol,Individual,Manual,First Owner,Maruti,11
CAR_003662,Maruti 800 Std,1997,Petrol,Individual,Manual,Second Owner,Maruti,28
CAR_003663,Tata Indica Vista Aura 1.2 Safire,2009,Petrol,Individual,Unknown,Second Owner,Tata,16
CAR_003664,Maruti Alto 800 LXI,2013,Petrol,Individual,Manual,Second Owner,Maruti,12
CAR_003665,Honda City 1.5 V MT,2009,Petrol,Individual,Manual,Second Owner,Honda,16
CAR_003666,Renault KWID 1.0 RXT Optional,2017,Petrol,Individual,Manual,First Owner,Renault,8
CAR_003667,Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010,Diesel,Individual,Manual,First Owner,Tata,15
CAR_003668,Tata Indica Vista Terra 1.4 TDI,2011,Diesel,Individual,Manual,First Owner,Tata,14
CAR_003669,Chevrolet Enjoy TCDi LT 8 Seater,2015,Diesel,Individual,Manual,First Owner,Chevrolet,10
CAR_003670,Maruti 800 Std,2013,Petrol,Individual,Manual,First Owner,Maruti,12
CAR_003671,Renault KWID RXT,2015,Petrol,Individual,Manual,First Owner,Renault,10
CAR_003672,Maruti Swift Dzire VDI,2014,Diesel,Individual,Manual,Third Owner,Maruti,11
CAR_003673,Hyundai i10 Magna 1.1,2008,Petrol,Individual,Manual,Second Owner,Hyundai,17
CAR_003674,Toyota Etios VXD,2015,Diesel,Individual,Manual,First Owner,Toyota,10
CAR_003675,Mahindra Quanto C8,2012,Diesel,Individual,Manual,First Owner,Mahindra,13
CAR_003676,Mahindra Xylo E9,2012,Diesel,Individual,Manual,First Owner,Mahindra,13
CAR_003677,Hyundai EON Era Plus,2015,Petrol,Individual,Manual,First Owner,Hyundai,10
CAR_003678,Maruti Alto K10 VXI,2017,Electric,Individual,Manual,Second Owner,Maruti,8
CAR_003679,Tata Indigo CR4,2012,Electric,Individual,Manual,Third Owner,Tata,13
CAR_003680,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006,Diesel,Individual,Manual,Third Owner,Toyota,19
CAR_003681,Maruti Wagon R VXI BS IV,2016,Petrol,Individual,Manual,First Owner,Maruti,9
CAR_003682,Hyundai i20 Active 1.2 S,2017,Petrol,Individual,Manual,First Owner,Hyundai,8
CAR_003683,Maruti Ignis 1.2 Zeta BSIV,2018,Petrol,Individual,Manual,First Owner,Maruti,7
CAR_003684,Maruti Omni MPI STD BSIV,2015,Petrol,Individual,Manual,First Owner,Maruti,10
CAR_003685,Tata Tiago 1.2 Revotron XZ,2018,Electric,Individual,Manual,First Owner,Tata,7
CAR_003686,Ford Figo Aspire 1.2 Ti-VCT Trend,2017,Petrol,Dealer,Manual,First Owner,Ford,8
CAR_003687,Hyundai i10 Era,2009,Petrol,Individual,Manual,First Owner,Hyundai,16
CAR_003688,Nissan Sunny XL,2016,Petrol,Dealer,Manual,First Owner,Nissan,9
CAR_003689,Renault Duster 85PS Diesel RxL Plus,2013,Diesel,Dealer,Manual,First Owner,Renault,12
CAR_003690,Mahindra XUV500 W6 2WD,2013,Diesel,Dealer,Manual,First Owner,Mahindra,12
CAR_003691,Ford Figo Diesel EXI,2011,Diesel,Dealer,Manual,Second Owner,Ford,14
CAR_003692,Ford Ecosport 1.5 DV5 MT Titanium,2014,Diesel,Dealer,Manual,Second Owner,Ford,11
CAR_003693,Toyota Fortuner 3.0 Diesel,2012,Diesel,Dealer,Manual,First Owner,Toyota,13
CAR_003694,Chevrolet Spark 1.0 LT,2010,Petrol,Individual,Manual,First Owner,Chevrolet,15
CAR_003695,Tata Tiago 1.2 Revotron XE,2017,Petrol,Individual,Manual,First Owner,Tata,8
CAR_003696,Toyota Etios Liva VX,2012,Petrol,Individual,Manual,Second Owner,Toyota,13
CAR_003697,Maruti Alto K10 VXI,2018,Petrol,Individual,Manual,First Owner,Maruti,7
CAR_003698,Chevrolet Beat LS,2011,Petrol,Individual,Manual,Third Owner,Chevrolet,14
CAR_003699,Hyundai Grand i10 Asta Option,2017,Petrol,Individual,Manual,First Owner,Hyundai,8
CAR_003700,Maruti Ciaz VXi,2014,Petrol,Individual,Manual,First Owner,Maruti,11
CAR_003701,Datsun GO Plus T BSIV,2018,Petrol,Individual,Manual,Second Owner,Datsun,7
CAR_003702,Mahindra Xylo H4,2019,Diesel,Individual,Manual,Third Owner,Mahindra,6
CAR_003703,Renault Duster 85PS Diesel RxL Optional,2013,Diesel,Individual,Manual,First Owner,Renault,12
CAR_003704,Ford EcoSport 1.5 Diesel Trend BSIV,2018,Diesel,Individual,Manual,First Owner,Ford,7
CAR_003705,Hyundai i10 Magna 1.1L,2014,Petrol,Individual,Manual,First Owner,Hyundai,11
CAR_003706,Hyundai i10 Sportz,2011,Petrol,Individual,Unknown,First Owner,Hyundai,14
CAR_003707,Ford Classic 1.4 Duratorq LXI,2013,Electric,Individual,Manual,First Owner,Ford,12
CAR_003708,Toyota Fortuner 3.0 Diesel,2009,Diesel,Individual,Unknown,Second Owner,Toyota,16
CAR_003709,Hyundai Verna 1.6 VTVT,2012,Petrol,Individual,Unknown,First Owner,Hyundai,13
CAR_003710,Chevrolet Aveo U-VA 1.2,2007,Petrol,Individual,Unknown,Second Owner,Chevrolet,18
CAR_003711,Chevrolet Beat Diesel LT,2013,Diesel,Individual,Manual,Third Owner,Chevrolet,12
CAR_003712,Hyundai EON Magna Plus,2012,Electric,Dealer,Manual,First Owner,Hyundai,13
CAR_003713,Ford EcoSport 1.5 TDCi Titanium BSIV,2016,Diesel,Dealer,Manual,First Owner,Ford,9
CAR_003714,Ford Ecosport 1.5 Diesel Titanium,2017,Diesel,Dealer,Manual,First Owner,Ford,8
CAR_003715,Honda Amaze S i-Dtech,2014,Diesel,Dealer,Manual,First Owner,Honda,11
CAR_003716,Ford Figo Diesel EXI,2014,Diesel,Dealer,Manual,Second Owner,Ford,11
CAR_003717,Honda Jazz 1.5 S i DTEC,2016,Diesel,Dealer,Manual,First Owner,Honda,9
CAR_003718,Honda Jazz 1.5 VX i DTEC,2016,Diesel,Dealer,Manual,First Owner,Honda,9
CAR_003719,Toyota Innova 2.5 GX 8 STR BSIV,2009,Diesel,Dealer,Manual,First Owner,Toyota,16
CAR_003720,Tata New Safari DICOR 2.2 VX 4x2,2010,Diesel,Individual,Unknown,First Owner,Tata,15
CAR_003721,Hyundai i20 Active 1.2 S,2018,Petrol,Individual,Unknown,First Owner,Hyundai,7
CAR_003722,BMW 3 Series 320d Luxury Line,2018,Diesel,Individual,Automatic,First Owner,BMW,7
CAR_003723,Ford Freestyle Titanium Plus Diesel BSIV,2019,Diesel,Individual,Manual,First Owner,Ford,6
CAR_003724,Maruti Wagon R LXI CNG,2010,CNG,Individual,Manual,Second Owner,Maruti,15
CAR_003725,Maruti Ertiga SHVS VDI,2016,Diesel,Individual,Manual,First Owner,Maruti,9
CAR_003726,Mahindra TUV 300 T6 Plus,2015,Diesel,Individual,Manual,First Owner,Mahindra,10
CAR_003727,Maruti Alto 800 LXI,2014,Petrol,Individual,Unknown,First Owner,Maruti,11
CAR_003728,Mahindra Bolero Power Plus ZLX,2017,Diesel,Individual,Manual,First Owner,Mahindra,8
CAR_003729,Maruti Ertiga SHVS ZDI Plus,2018,Diesel,Individual,Manual,First Owner,Maruti,7
CAR_003730,Fiat Grande Punto EVO 90HP 1.3 Sport,2014,Electric,Individual,Manual,First Owner,Fiat,11
CAR_003731,Hyundai Grand i10 1.2 Kappa Sportz AT,2018,Petrol,Individual,Automatic,First Owner,Hyundai,7
CAR_003732,Volkswagen Vento 1.6 Highline,2015,Petrol,Individual,Unknown,Second Owner,Volkswagen,10
CAR_003733,Maruti Alto K10 LXI,2017,Petrol,Individual,Manual,First Owner,Maruti,8
CAR_003734,Hyundai EON D Lite,2016,Petrol,Individual,Manual,First Owner,Hyundai,9
CAR_003735,Mahindra XUV500 W8 2WD,2013,Diesel,Individual,Manual,First Owner,Mahindra,12
CAR_003736,Maruti Wagon R VXI Minor,2009,Petrol,Individual,Manual,Second Owner,Maruti,16
CAR_003737,Fiat Grande Punto Emotion 90Hp,2013,Diesel,Individual,Manual,First Owner,Fiat,12
CAR_003738,Hyundai Verna 1.6 SX,2012,Diesel,Individual,Manual,First Owner,Hyundai,13
CAR_003739,Maruti Alto LXi,2007,Petrol,Individual,Manual,Second Owner,Maruti,18
CAR_003740,Toyota Innova 2.5 V Diesel 7-seater,2011,Diesel,Individual,Manual,Third Owner,Toyota,14
CAR_003741,Maruti 800 AC,2006,Petrol,Individual,Manual,Second Owner,Maruti,19
CAR_003742,Honda City i DTEC VX,2014,Electric,Individual,Unknown,First Owner,Honda,11
CAR_003743,Volkswagen Vento New Diesel Highline,2013,Diesel,Individual,Manual,Second Owner,Volkswagen,12
CAR_003744,Maruti Swift Dzire VDI,2015,Diesel,Individual,Manual,First Owner,Maruti,10
CAR_003745,Maruti Swift ZDi,2013,Diesel,Individual,Manual,First Owner,Maruti,12
CAR_003746,Hyundai EON Magna Plus,2013,Petrol,Individual,Manual,Second Owner,Hyundai,12
CAR_003747,Maruti Wagon R VXI BS IV,2017,Petrol,Individual,Manual,First Owner,Maruti,8
CAR_003748,Maruti Swift VDI,2013,Diesel,Individual,Manual,Second Owner,Maruti,12
CAR_003749,Maruti Swift Dzire ZXI,2015,Electric,Individual,Manual,Second Owner,Maruti,10
CAR_003750,Ford Figo Diesel Titanium,2011,Diesel,Individual,Manual,Second Owner,Ford,14
CAR_003751,Ford Figo Diesel ZXI,2014,Diesel,Individual,Manual,First Owner,Ford,11
CAR_003752,Mahindra Scorpio S10 7 Seater,2014,Diesel,Individual,Manual,First Owner,Mahindra,11
CAR_003753,Hyundai EON LPG Magna Plus,2015,LPG,Individual,Manual,First Owner,Hyundai,10
CAR_003754,Ford Ecosport 1.5 DV5 MT Titanium,2014,Diesel,Individual,Manual,Second Owner,Ford,11
CAR_003755,Mahindra Scorpio LX,2014,Diesel,Individual,Manual,First Owner,Mahindra,11
CAR_003756,Hyundai EON 1.0 Kappa Magna Plus,2015,Petrol,Individual,Manual,First Owner,Hyundai,10
CAR_003757,Ford Fiesta Classic 1.6 Duratec CLXI,2012,Petrol,Individual,Manual,First Owner,Ford,13
CAR_003758,Honda City 1.5 V MT,2011,Petrol,Individual,Manual,Second Owner,Honda,14
CAR_003759,Tata Sumo Gold EX BSIII,2015,Diesel,Individual,Manual,First Owner,Tata,10
CAR_003760,Mahindra Bolero DI,2011,Diesel,Individual,Manual,First Owner,Mahindra,14
CAR_003761,Maruti A-Star AT VXI,2012,Petrol,Individual,Automatic,First Owner,Maruti,13
CAR_003762,Chevrolet Cruze LTZ,2010,Diesel,Individual,Manual,Third Owner,Chevrolet,15
CAR_003763,Tata Hexa XM,2018,Diesel,Individual,Manual,First Owner,Tata,7
CAR_003764,Renault KWID 1.0 RXT Optional,2017,Petrol,Individual,Manual,Second Owner,Renault,8
CAR_003765,Nissan Terrano XL Plus ICC WT20 SE,2016,Diesel,Individual,Manual,First Owner,Nissan,9
CAR_003766,Mitsubishi Pajero Sport 4X4,2012,Diesel,Individual,Manual,Second Owner,Mitsubishi,13
CAR_003767,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,Electric,Individual,Manual,Second Owner,Tata,13
CAR_003768,Tata Indica GLS BS IV,2007,Electric,Individual,Manual,Second Owner,Tata,18
CAR_003769,Maruti Swift Dzire ZXI,2013,Petrol,Individual,Manual,First Owner,Maruti,12
CAR_003770,Tata Indigo CR4,2012,Diesel,Individual,Manual,Second Owner,Tata,13
CAR_003771,Ford Ecosport 1.5 DV5 MT Titanium,2015,Diesel,Individual,Manual,First Owner,Ford,10
CAR_003772,Maruti Alto LXi,2006,Petrol,Individual,Manual,Second Owner,Maruti,19
CAR_003773,Maruti Ertiga VDI,2013,Diesel,Individual,Manual,First Owner,Maruti,12
CAR_003774,Hyundai Accent Executive CNG,2012,Electric,Dealer,Manual,Second Owner,Hyundai,13
CAR_003775,Maruti Alto K10 VXI,2015,Petrol,Individual,Unknown,First Owner,Maruti,10
CAR_003776,Maruti Swift VXI,2019,Petrol,Individual,Unknown,First Owner,Maruti,6
CAR_003777,Renault KWID RXE,2016,Petrol,Individual,Manual,First Owner,Renault,9
CAR_003778,Hyundai Creta 1.6 E Plus,2018,Petrol,Individual,Manual,First Owner,Hyundai,7
CAR_003779,Maruti Eeco CNG 5 Seater AC BSIV,2019,CNG,Individual,Unknown,First Owner,Maruti,6
CAR_003780,Ford Figo 1.2P Titanium MT,2019,Petrol,Individual,Manual,First Owner,Ford,6
CAR_003781,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,Diesel,Individual,Manual,Second Owner,Toyota,12
CAR_003782,Maruti Wagon R LXI DUO BSIII,2007,LPG,Individual,Manual,First Owner,Maruti,18
CAR_003783,Toyota Fortuner 3.0 Diesel,2010,Diesel,Individual,Manual,Second Owner,Toyota,15
CAR_003784,Audi A6 2.8 FSI,2008,Petrol,Individual,Automatic,Third Owner,Audi,17
CAR_003785,Hyundai Xcent 1.2 CRDi S,2018,Diesel,Individual,Manual,Second Owner,Hyundai,7
CAR_003786,Mahindra XUV500 W8 2WD,2014,Diesel,Individual,Manual,Second Owner,Mahindra,11
CAR_003787,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,Electric,Individual,Manual,Second Owner,Toyota,12
CAR_003788,Hyundai Santa Fe 4X4,2011,Diesel,Individual,Manual,First Owner,Hyundai,14
CAR_003789,Honda Amaze E i-Vtech,2015,Petrol,Individual,Manual,Second Owner,Honda,10
CAR_003790,Toyota Corolla Altis Diesel D4DG,2010,Diesel,Individual,Manual,First Owner,Toyota,15
CAR_003791,Jeep Compass 2.0 Longitude Option BSIV,2017,Diesel,Individual,Manual,First Owner,Jeep,8
CAR_003792,Nissan Terrano XL 110 PS,2013,Diesel,Individual,Manual,First Owner,Nissan,12
CAR_003793,Maruti Alto LX,2010,Petrol,Individual,Manual,First Owner,Maruti,15
CAR_003794,Tata New Safari DICOR 2.2 EX 4x2,2012,Diesel,Individual,Manual,Second Owner,Tata,13
CAR_003795,Mahindra Thar 4X2,2011,Diesel,Individual,Manual,Second Owner,Mahindra,14
CAR_003796,Maruti Swift Dzire ZDI,2015,Diesel,Individual,Manual,First Owner,Maruti,10
CAR_003797,Chevrolet Beat Diesel LT,2011,Diesel,Individual,Manual,Second Owner,Chevrolet,14
CAR_003798,Maruti Swift Dzire LXI Option,2014,Petrol,Individual,Manual,Second Owner,Maruti,11
CAR_003799,Tata Indica Vista Aura Plus 1.3 Quadrajet,2012,Diesel,Individual,Manual,Second Owner,Tata,13
CAR_003800,Toyota Innova 2.5 G1 BSIV,2012,Diesel,Individual,Manual,First Owner,Toyota,13
CAR_003801,Maruti Swift Vdi BSIII,2008,Diesel,Individual,Manual,Second Owner,Maruti,17
CAR_003802,Mahindra XUV500 W7 BSIV,2019,Diesel,Individual,Manual,First Owner,Mahindra,6
CAR_003803,Hyundai i20 1.2 Asta Option,2017,Petrol,Individual,Manual,First Owner,Hyundai,8
CAR_003804,Toyota Innova 2.5 GX 8 STR BSIV,2012,Diesel,Individual,Manual,First Owner,Toyota,13
CAR_003805,Maruti Alto LXi,2007,Petrol,Individual,Manual,First Owner,Maruti,18
CAR_003806,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,Petrol,Individual,Unknown,First Owner,Hyundai,7
CAR_003807,Honda Amaze VX i-DTEC,2016,Diesel,Individual,Manual,First Owner,Honda,9
CAR_003808,Chevrolet Beat Diesel LT,2012,Diesel,Individual,Manual,First Owner,Chevrolet,13
CAR_003809,Maruti Baleno RS 1.0 Petrol,2018,Petrol,Individual,Manual,First Owner,Maruti,7
CAR_003810,Skoda Superb Ambition 2.0 TDI CR AT,2013,Diesel,Dealer,Automatic,First Owner,Skoda,12
CAR_003811,Nissan Terrano XL Plus 85 PS,2015,Diesel,Dealer,Manual,First Owner,Nissan,10
CAR_003812,Chevrolet Enjoy TCDi LT 7 Seater,2014,Diesel,Dealer,Manual,First Owner,Chevrolet,11
CAR_003813,Renault Scala Diesel RxL,2015,Diesel,Dealer,Manual,First Owner,Renault,10
CAR_003814,Skoda Rapid 1.5 TDI Ambition,2014,Diesel,Individual,Manual,First Owner,Skoda,11
CAR_003815,Skoda Superb LK 1.8 TSI AT,2012,Petrol,Dealer,Automatic,First Owner,Skoda,13
CAR_003816,Ford Fiesta 1.5 TDCi Titanium,2012,Diesel,Dealer,Manual,Third Owner,Ford,13
CAR_003817,Mahindra Quanto C6,2014,Electric,Individual,Manual,First Owner,Mahindra,11
CAR_003818,Volkswagen Jetta 1.9 TDI Comfortline DSG,2009,Diesel,Individual,Automatic,First Owner,Volkswagen,16
CAR_003819,Maruti Ciaz 1.4 AT Zeta,2019,Petrol,Dealer,Automatic,First Owner,Maruti,6
CAR_003820,Hyundai Grand i10 1.2 CRDi Magna,2016,Diesel,Dealer,Manual,First Owner,Hyundai,9
CAR_003821,Chevrolet Cruze LTZ AT,2012,Diesel,Dealer,Automatic,First Owner,Chevrolet,13
CAR_003822,Mahindra XUV500 AT W8 FWD,2015,Diesel,Individual,Automatic,Second Owner,Mahindra,10
CAR_003823,Honda City 1.5 EXI,2004,Petrol,Individual,Manual,Third Owner,Honda,21
CAR_003824,Fiat Linea 1.3 Emotion,2014,Diesel,Individual,Manual,First Owner,Fiat,11
CAR_003825,Volkswagen Vento 1.5 TDI Highline AT,2016,Diesel,Dealer,Automatic,First Owner,Volkswagen,9
CAR_003826,Honda Amaze VX AT i-Vtech,2014,Petrol,Dealer,Automatic,First Owner,Honda,11
CAR_003827,Chevrolet Spark 1.0 LS,2009,Petrol,Individual,Manual,Third Owner,Chevrolet,16
CAR_003828,Maruti Baleno Delta Diesel,2015,Diesel,Dealer,Manual,First Owner,Maruti,10
CAR_003829,Maruti S-Cross Alpha DDiS 200 SH,2016,Diesel,Dealer,Manual,First Owner,Maruti,9
CAR_003830,Hyundai i20 1.2 Asta Option,2017,Petrol,Individual,Manual,First Owner,Hyundai,8
CAR_003831,Hyundai Santro Xing GLS,2009,Petrol,Individual,Manual,Fourth & Above Owner,Hyundai,16
CAR_003832,Chevrolet Beat Diesel LT,2012,Diesel,Individual,Unknown,Third Owner,Chevrolet,13
CAR_003833,Chevrolet Beat Diesel LT,2012,Diesel,Individual,Manual,First Owner,Chevrolet,13
CAR_003834,Mahindra TUV 300 T4 Plus,2017,Diesel,Individual,Manual,First Owner,Mahindra,8
CAR_003835,Hyundai Grand i10 Asta,2014,Petrol,Individual,Manual,Second Owner,Hyundai,11
CAR_003836,Maruti Zen Estilo LXI Green (CNG),2010,CNG,Individual,Manual,Fourth & Above Owner,Maruti,15
