vehicle_uid,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_record_id,car_age,price_category,km_category,owner_count,fuel_transmission,brand,price_per_km,is_diesel
CAR_003188,Maruti Swift Dzire LDI,2019,650000,5000,Diesel,Individual,Manual,First Owner,3188,6,High,Low,0,Diesel_Manual,Maruti,130,1
CAR_003189,Maruti Swift Dzire LDI,2019,,5000,Diesel,Individual,Manual,First Owner,3189,6,High,Low,0,Diesel_Manual,Maruti,130,1
CAR_003190,Hyundai EON Magna,2012,225000,53122,Petrol,Dealer,Manual,Second Owner,3190,13,Low,Medium,0,Petrol_Manual,Hyundai,4.24,0
CAR_003191,Maruti Alto 800 LXI CNG,2013,245000,64111,CNG,Dealer,Manual,First Owner,3191,12,Low,,0,CNG_Manual,Maruti,3.82,0
CAR_003192,Maruti Ritz LXi,2011,221000,78892,Petrol,Dealer,Manual,First Owner,3192,14,Low,High,0,Petrol_Manual,Maruti,2.8,0
CAR_003193,Hyundai i20 1.2 Asta,2011,271000,74113,Petrol,Dealer,Manual,First Owner,3193,14,Low,High,0,Petrol_Manual,Hyundai,3.66,0
CAR_003194,Maruti Wagon R VXI,2012,290000,80000,Petrol,Dealer,,First Owner,3194,13,Low,High,0,Petrol_Manual,Maruti,3.62,0
CAR_003195,Maruti Swift VXi BSIV,2017,525000,39000,,Dealer,Manual,First Owner,3195,8,Mid,Medium,0,Petrol_Manual,Maruti,13.46,0
CAR_003196,Volkswagen Vento 1.6 Highline,2012,,84775,Petrol,Dealer,Manual,First Owner,3196,13,Mid,High,0,Petrol_Manual,Volkswagen,4.45,0
CAR_003197,Tata Nano LX SE,2012,95000,20778,Petrol,Dealer,Manual,First Owner,3197,13,Low,Low,0,Petrol_Manual,Tata,4.57,0
CAR_003198,Maruti Ertiga VDI,2015,763000,64441,,Dealer,Manual,First Owner,3198,10,High,Medium,,Diesel_Manual,Maruti,11.84,1
CAR_003199,Honda Amaze S i-Vtech,2015,450000,43192,Petrol,Dealer,Manual,First Owner,3199,10,Mid,Medium,0,Petrol_Manual,Honda,10.42,0
CAR_003200,Tata Nano Twist XE,2014,140000,44416,,Dealer,Manual,First Owner,3200,11,Low,Medium,0,Petrol_Manual,Tata,3.15,0
CAR_003201,Maruti Ciaz VDi Plus SHVS,2016,,79991,Diesel,Dealer,Manual,First Owner,3201,9,,High,0,Diesel_Manual,Maruti,8.76,1
CAR_003202,Nissan Micra Diesel XV,2011,277000,,Diesel,Dealer,Manual,Second Owner,3202,14,Low,Medium,0,Diesel_Manual,Nissan,4.42,1
CAR_003203,Maruti Baleno Delta Automatic,2018,520000,50000,,Individual,Automatic,First Owner,3203,7,Mid,Medium,,Petrol_Automatic,Maruti,10.4,0
CAR_003204,Ford Figo Aspire 1.5 TDCi Ambiente ABS,2017,,100000,Diesel,Individual,Manual,First Owner,3204,8,Mid,High,0,Diesel_Manual,Ford,5.5,1
CAR_003205,Volkswagen Vento Diesel Highline,2011,,97000,Diesel,Individual,Manual,Third Owner,3205,14,Low,High,0,Diesel_Manual,Volkswagen,2.68,1
CAR_003206,Renault Pulse RxZ,2015,420000,100000,Diesel,Individual,Manual,First Owner,3206,10,,High,0,Diesel_Manual,Renault,4.2,1
CAR_003207,OpelCorsa 1.4 GL,2002,35000,,Petrol,Individual,Manual,Third Owner,3207,23,Low,,,Petrol_Manual,OpelCorsa,0.35,0
CAR_003208,Mahindra XUV500 W7 BSIV,2018,,20000,Diesel,Individual,,First Owner,3208,7,Premium,Low,0,Diesel_Manual,Mahindra,57.5,1
CAR_003209,Maruti Ciaz 1.4 Zeta,2017,680000,46000,Petrol,Individual,Manual,First Owner,3209,8,High,Medium,0,Petrol_Manual,Maruti,14.78,0
CAR_003210,Maruti Swift VDI,2012,425000,40000,Diesel,Individual,Manual,First Owner,3210,13,Mid,,0,Diesel_Manual,Maruti,10.62,1
CAR_003211,Maruti Swift Dzire LDI,2014,450000,70000,Diesel,Individual,Manual,Second Owner,3211,11,Mid,Medium,0,Diesel_Manual,Maruti,6.43,1
CAR_003212,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,2008,590000,89600,Diesel,Individual,,Third Owner,3212,17,Mid,High,0,Diesel_Manual,Toyota,6.58,1
CAR_003213,Volkswagen Jetta 1.4 TSI Comfortline,2017,936999,60800,Petrol,Individual,Manual,First Owner,3213,8,High,Medium,,Petrol_Manual,Volkswagen,15.41,0
CAR_003214,Honda Mobilio S i DTEC,2015,420000,104000,Diesel,Individual,Manual,Second Owner,3214,10,Mid,High,0,Diesel_Manual,Honda,4.04,1
CAR_003215,Volkswagen Polo 1.5 TDI Highline,2014,450000,80000,Diesel,Individual,Manual,Second Owner,3215,11,Mid,High,0,Diesel_Manual,Volkswagen,5.62,1
CAR_003216,Maruti 800 AC,2004,40000,69111,Petrol,Individual,Manual,Third Owner,3216,21,Low,Medium,0,Petrol_Manual,Maruti,0.58,0
CAR_003217,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,520000,70000,Diesel,Individual,Manual,Second Owner,3217,11,Mid,Medium,0,Diesel_Manual,Toyota,7.43,1
CAR_003218,Maruti 800 AC,2007,80000,120000,Petrol,Individual,Manual,First Owner,3218,18,Low,High,0,Petrol_Manual,Maruti,0.67,0
CAR_003219,Tata Nano CX,2014,55000,40000,Petrol,Individual,Manual,First Owner,3219,11,Low,Medium,0,Petrol_Manual,Tata,1.38,0
CAR_003220,Mahindra Bolero DI DX 7 Seater,2001,80000,100000,Diesel,Individual,Manual,Third Owner,3220,24,Low,High,0,Diesel_Manual,Mahindra,0.8,1
CAR_003221,Maruti Alto 800 LXI,2019,210000,20000,Petrol,Individual,Manual,First Owner,3221,6,Low,Low,0,Petrol_Manual,Maruti,10.5,0
CAR_003222,Ford Figo Petrol Titanium,2015,300000,50000,,Individual,Manual,Second Owner,3222,10,Low,Medium,0,Petrol_Manual,Ford,6,0
CAR_003223,Tata Tiago 1.05 Revotorq XM,2017,260000,50000,Diesel,Individual,Manual,First Owner,3223,8,Low,Medium,0,Diesel_Manual,Tata,5.2,1
CAR_003224,Tata Zest Quadrajet 1.3,2016,,70000,Diesel,Individual,Manual,First Owner,3224,9,Low,Medium,0,Diesel_Manual,Tata,3.57,1
CAR_003225,Tata Indica Vista Aqua TDI BSIII,2008,80000,90000,Diesel,Individual,Manual,First Owner,3225,17,,High,0,Diesel_Manual,Tata,0.89,1
CAR_003226,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2010,450000,150000,Diesel,Individual,,Second Owner,3226,15,Mid,High,0,Diesel_Manual,Toyota,3,1
CAR_003227,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2005,310000,120000,Diesel,Individual,Manual,Second Owner,3227,20,Mid,,0,Diesel_Manual,Toyota,2.58,1
CAR_003228,Toyota Innova 2.5 GX (Diesel) 8 Seater,2012,,100000,Diesel,Individual,Manual,First Owner,3228,13,Mid,High,0,Diesel_Manual,Toyota,5,1
CAR_003229,Maruti Ertiga SHVS VDI,2016,800000,,Diesel,Individual,Manual,Second Owner,3229,9,High,Medium,0,Diesel_Manual,Maruti,11.43,1
CAR_003230,Hyundai Creta 1.6 CRDi SX,2016,840000,70000,,Individual,Manual,Second Owner,3230,9,High,Medium,0,Diesel_Manual,Hyundai,12,1
CAR_003231,Honda Amaze S i-Vtech,2016,490000,50000,Petrol,Individual,Manual,First Owner,3231,9,Mid,Medium,0,Petrol_Manual,Honda,9.8,0
CAR_003232,Tata Indica Vista Aqua 1.4 TDI,2010,125000,81000,Diesel,Individual,Manual,Second Owner,3232,15,Low,High,0,Diesel_Manual,Tata,1.54,1
CAR_003233,Chevrolet Tavera Neo 2 LS B4 7 Str BSIII,2012,400000,120000,Diesel,Individual,Manual,Third Owner,3233,13,Mid,High,0,Diesel_Manual,Chevrolet,3.33,1
CAR_003234,Chevrolet Cruze LTZ,2015,1000000,3600,Diesel,Dealer,Manual,First Owner,3234,10,High,Low,0,Diesel_Manual,Chevrolet,277.78,1
CAR_003235,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2015,530000,14272,Petrol,Dealer,Manual,First Owner,3235,10,Mid,Low,0,Petrol_Manual,Ford,37.14,0
CAR_003236,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,840000,,Diesel,Dealer,Manual,First Owner,3236,8,High,Medium,0,Diesel_Manual,Ford,17.07,1
CAR_003237,Hyundai i10 Sportz 1.1L,2015,229999,40000,Petrol,Individual,Manual,First Owner,3237,10,Low,Medium,0,Petrol_Manual,Hyundai,5.75,0
CAR_003238,Maruti 800 Std,1998,40000,40000,Petrol,Individual,Manual,Fourth & Above Owner,3238,27,,Medium,0,Petrol_Manual,Maruti,1,0
CAR_003239,Chevrolet Spark 1.0 LS,2012,130000,80000,Petrol,Individual,Manual,First Owner,3239,13,Low,High,0,Petrol_Manual,Chevrolet,1.62,0
CAR_003240,Hyundai EON Era Plus,2015,200000,70000,,Individual,Manual,First Owner,3240,10,Low,Medium,0,Petrol_Manual,Hyundai,2.86,0
CAR_003241,Tata Indica Vista Aqua TDI BSIII,2011,120000,70000,Diesel,Individual,Manual,First Owner,3241,14,Low,Medium,0,Diesel_Manual,Tata,1.71,1
CAR_003242,Hyundai Santro LP zipPlus,2003,75000,57000,Petrol,Individual,Manual,First Owner,3242,22,,Medium,0,Petrol_Manual,Hyundai,1.32,0
CAR_003243,Tata Bolt Quadrajet XE,2016,250000,120000,Diesel,Individual,Manual,First Owner,3243,9,,High,0,Diesel_Manual,Tata,2.08,1
CAR_003244,Maruti 800 AC BSIII,2005,100000,30000,Petrol,Individual,Manual,First Owner,3244,20,Low,Low,0,Petrol_Manual,Maruti,3.33,0
CAR_003245,Hyundai EON Era Plus,2013,280000,3240,Petrol,Individual,,Second Owner,3245,12,Low,Low,0,Petrol_Manual,Hyundai,86.42,0
CAR_003246,Hyundai i20 Magna 1.2,2015,,5000,Petrol,Individual,Manual,First Owner,3246,10,,Low,0,Petrol_Manual,Hyundai,108,0
CAR_003247,Hyundai i20 1.2 Asta,2018,700000,10000,Petrol,Individual,Manual,First Owner,3247,7,High,Low,0,Petrol_Manual,Hyundai,70,0
CAR_003248,Ford Figo Petrol EXI,2014,350000,90000,Petrol,Individual,Manual,Second Owner,3248,11,Mid,High,0,Petrol_Manual,Ford,3.89,0
CAR_003249,Maruti SX4 VDI,2011,320000,100000,Diesel,Individual,,First Owner,3249,14,Mid,High,0,Diesel_Manual,Maruti,3.2,1
CAR_003250,Honda Amaze S i-DTEC,2016,475000,90000,Diesel,Individual,Manual,First Owner,3250,9,Mid,High,0,Diesel_Manual,Honda,5.28,1
CAR_003251,Tata Manza Aura (ABS) Quadrajet BS IV,2011,220000,140000,Diesel,Individual,,Second Owner,3251,14,Low,High,0,Diesel_Manual,Tata,1.57,1
CAR_003252,Nissan Micra Diesel XV Premium,2013,210000,13770,Diesel,Individual,Manual,First Owner,3252,12,Low,Low,0,Diesel_Manual,Nissan,15.25,1
CAR_003253,Ford Ikon 1.3 Flair,2005,61000,,Petrol,Individual,Manual,Second Owner,3253,20,Low,Low,,Petrol_Manual,Ford,13.16,0
CAR_003254,Skoda Superb Elegance 2.0 TDI CR AT,2009,355000,,Diesel,Individual,Automatic,Second Owner,3254,16,Mid,,0,Diesel_Automatic,Skoda,3.55,1
CAR_003255,Chevrolet Beat Diesel LT,2012,150000,,Diesel,Individual,Manual,First Owner,3255,13,,Medium,0,Diesel_Manual,Chevrolet,2.5,1
CAR_003256,Tata Indica Vista Quadrajet LX,2011,133000,80000,,Individual,Manual,First Owner,3256,14,,High,0,Diesel_Manual,Tata,1.66,1
CAR_003257,Chevrolet Cruze LTZ AT,2015,650000,50000,,Individual,,First Owner,3257,10,,Medium,0,Diesel_Automatic,Chevrolet,13,1
CAR_003258,Nissan Micra XL,2014,210000,40000,Petrol,Individual,Manual,Second Owner,3258,11,Low,Medium,,Petrol_Manual,Nissan,5.25,0
CAR_003259,Chevrolet Beat Diesel LS,2013,130000,93900,Diesel,Individual,Manual,Second Owner,3259,12,Low,High,,Diesel_Manual,Chevrolet,1.38,1
CAR_003260,Maruti 800 AC,2007,60000,70000,Petrol,Individual,Manual,First Owner,3260,18,Low,Medium,0,Petrol_Manual,Maruti,0.86,0
CAR_003261,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2005,120000,120000,Diesel,Individual,Manual,Third Owner,3261,20,,High,0,Diesel_Manual,Mahindra,1,1
CAR_003262,BMW 5 Series 520d Luxury Line,2017,2900000,40000,,Individual,Automatic,First Owner,3262,8,Premium,Medium,0,Diesel_Automatic,BMW,72.5,1
CAR_003263,Hyundai Accent CRDi,2005,100000,120000,Diesel,Individual,,Second Owner,3263,20,Low,High,0,Diesel_Manual,Hyundai,0.83,1
CAR_003264,Maruti Zen VXi - BS III,2004,,80000,Petrol,Individual,Manual,First Owner,3264,21,Low,High,0,Petrol_Manual,Maruti,0.99,0
CAR_003265,Chevrolet Beat Diesel LS,2012,120000,110000,Diesel,Individual,Manual,First Owner,3265,13,Low,High,0,Diesel_Manual,Chevrolet,1.09,1
CAR_003266,Maruti Zen LXi - BS III,2005,125000,34000,Petrol,Dealer,Manual,First Owner,3266,20,Low,,0,Petrol_Manual,Maruti,3.68,0
CAR_003267,Chevrolet Enjoy 1.3 TCDi LS 8,2013,425000,20000,Diesel,Dealer,Manual,First Owner,3267,12,Mid,,0,Diesel_Manual,Chevrolet,21.25,1
CAR_003268,Maruti Wagon R LXI,2001,70000,117000,Petrol,Individual,Manual,Second Owner,3268,24,Low,High,0,Petrol_Manual,Maruti,0.6,0
CAR_003269,Maruti Swift VXI,2020,619000,1500,Petrol,Individual,,First Owner,3269,5,High,Low,0,Petrol_Manual,Maruti,412.67,0
CAR_003270,Nissan Micra XL,2017,415000,48965,Petrol,Dealer,Manual,First Owner,3270,8,Mid,Medium,,Petrol_Manual,Nissan,8.48,0
CAR_003271,Hyundai EON Era Plus Option,2014,265000,55000,,Dealer,Manual,First Owner,3271,11,Low,,0,Petrol_Manual,Hyundai,4.82,0
CAR_003272,Tata Indica GLS BS IV,2008,70000,60000,Petrol,Individual,,First Owner,3272,17,Low,,0,Petrol_Manual,Tata,1.17,0
CAR_003273,Chevrolet Sail Hatchback 1.3 TCDi,2015,281000,40000,Diesel,Individual,Manual,First Owner,3273,10,Low,Medium,0,Diesel_Manual,Chevrolet,7.02,1
CAR_003274,Tata Indigo Grand Dicor,2013,211000,80000,Diesel,Individual,Manual,First Owner,3274,12,Low,High,0,Diesel_Manual,Tata,2.64,1
CAR_003275,Hyundai Elite i20 Petrol Magna Exective,2018,550000,11000,Petrol,Individual,Manual,First Owner,3275,7,Mid,Low,,Petrol_Manual,Hyundai,50,0
CAR_003276,Chevrolet Enjoy TCDi LT 8 Seater,2014,350000,110000,Diesel,Individual,Manual,First Owner,3276,11,Mid,High,0,Diesel_Manual,Chevrolet,3.18,1
CAR_003277,Maruti Wagon R VXI AMT,2017,420000,19890,Petrol,Dealer,Automatic,First Owner,3277,8,Mid,Low,0,Petrol_Automatic,Maruti,21.12,0
CAR_003278,Renault KWID RXT,2015,270000,20969,Petrol,Dealer,,First Owner,3278,10,Low,Low,0,Petrol_Manual,Renault,12.88,0
CAR_003279,Maruti Celerio VXI,2016,399000,20194,Petrol,Dealer,Manual,First Owner,3279,9,,Low,0,Petrol_Manual,Maruti,19.76,0
CAR_003280,Ford Figo Trend,2016,440000,34982,Petrol,Dealer,Manual,First Owner,3280,9,Mid,Medium,0,Petrol_Manual,Ford,12.58,0
CAR_003281,Hyundai EON Magna,2012,250000,,Petrol,Dealer,Manual,First Owner,3281,13,Low,Medium,0,Petrol_Manual,Hyundai,5.61,0
CAR_003282,Ford Ecosport 1.5 Diesel Titanium,2016,650000,57904,Diesel,Dealer,Manual,First Owner,3282,9,High,Medium,0,Diesel_Manual,Ford,11.23,1
CAR_003283,Maruti Alto K10 VXI,2015,270000,59258,Petrol,Dealer,Manual,First Owner,3283,10,Low,Medium,0,Petrol_Manual,Maruti,4.56,0
CAR_003284,Ford Figo Trend,2016,390000,60826,Petrol,Dealer,Manual,First Owner,3284,9,Mid,Medium,0,Petrol_Manual,Ford,6.41,0
CAR_003285,Mahindra XUV500 W10 2WD,2018,1500000,50000,Diesel,Individual,Manual,First Owner,3285,7,Premium,Medium,0,Diesel_Manual,Mahindra,30,1
CAR_003286,Maruti 800 AC,2014,225000,35000,Petrol,Individual,Manual,First Owner,3286,11,Low,,0,Petrol_Manual,Maruti,6.43,0
CAR_003287,Mahindra XUV500 W8 2WD,2015,900000,110000,Diesel,Individual,Manual,Second Owner,3287,10,,High,0,Diesel_Manual,Mahindra,8.18,1
CAR_003288,Hyundai Tucson 2.0 e-VGT 2WD AT GL,2018,1600000,40000,Diesel,Individual,Automatic,First Owner,3288,7,Premium,Medium,0,Diesel_Automatic,Hyundai,40,1
CAR_003289,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2019,800000,10000,Petrol,Individual,Manual,First Owner,3289,6,High,Low,0,Petrol_Manual,Tata,80,0
CAR_003290,Honda Amaze E i-Dtech,2013,320000,50000,,Individual,Manual,First Owner,3290,12,Mid,Medium,0,Diesel_Manual,Honda,6.4,1
CAR_003291,Maruti Alto 800 LXI,2016,300000,25000,Petrol,Individual,Manual,First Owner,3291,9,Low,Low,0,Petrol_Manual,Maruti,12,0
CAR_003292,Hyundai i20 1.2 Asta Dual Tone,2018,740000,25000,Petrol,Individual,Manual,First Owner,3292,7,High,Low,0,Petrol_Manual,Hyundai,29.6,0
CAR_003293,Datsun RediGO SV 1.0,2019,350000,1300,Petrol,Individual,Manual,First Owner,3293,6,Mid,Low,0,Petrol_Manual,Datsun,269.23,0
CAR_003294,Datsun GO T BSIV,2014,280000,40000,Petrol,Individual,Manual,First Owner,3294,11,Low,Medium,0,Petrol_Manual,Datsun,7,0
CAR_003295,Maruti Swift Dzire AMT VDI,2018,675000,50000,Diesel,Individual,Automatic,First Owner,3295,7,High,Medium,0,Diesel_Automatic,Maruti,13.5,1
CAR_003296,Hyundai i10 Era 1.1 iTech SE,2011,300000,20000,Petrol,Individual,Manual,First Owner,3296,14,Low,Low,0,Petrol_Manual,Hyundai,15,0
CAR_003297,Chevrolet Captiva 2.0L VCDi,2011,400000,,Diesel,Individual,Manual,Third Owner,3297,14,Mid,High,0,Diesel_Manual,Chevrolet,5.26,1
CAR_003298,Mahindra Scorpio VLX 2WD BSIV,2010,420000,100000,Diesel,Individual,Manual,Third Owner,3298,15,Mid,High,0,Diesel_Manual,Mahindra,4.2,1
CAR_003299,Tata New Safari 3L Dicor LX 4x2,2008,300000,120000,Diesel,Individual,Manual,First Owner,3299,17,Low,High,0,Diesel_Manual,Tata,2.5,1
CAR_003300,Maruti Wagon R VXI Minor,2010,,70000,Petrol,Individual,Manual,First Owner,3300,15,Low,Medium,0,Petrol_Manual,Maruti,2.43,0
CAR_003301,Hyundai EON Era Plus,2014,210000,70000,Petrol,Individual,Manual,Third Owner,3301,11,Low,Medium,0,Petrol_Manual,Hyundai,3,0
CAR_003302,Maruti Ertiga VDI,2015,600000,60000,Diesel,Individual,,Second Owner,3302,10,Mid,Medium,0,Diesel_Manual,Maruti,10,1
CAR_003303,Maruti Wagon R VXI BS IV,2014,260000,38000,,Individual,Manual,Second Owner,3303,11,Low,Medium,0,Petrol_Manual,Maruti,6.84,0
CAR_003304,Tata Nano Twist XT,2015,82000,19000,Petrol,Individual,Manual,First Owner,3304,10,Low,Low,0,Petrol_Manual,Tata,4.32,0
CAR_003305,Mahindra TUV 300 T8,2016,690000,,,Individual,Manual,First Owner,3305,9,High,High,0,Diesel_Manual,Mahindra,9.2,1
CAR_003306,Hyundai Grand i10 CRDi Asta,2015,300000,70000,Diesel,Individual,Manual,First Owner,3306,10,Low,Medium,0,Diesel_Manual,Hyundai,4.29,1
CAR_003307,Honda BRV i-DTEC V MT,2017,,30000,Diesel,Individual,,First Owner,3307,8,Premium,Low,0,Diesel_Manual,Honda,41.67,1
CAR_003308,Hyundai Verna CRDi 1.6 EX,2017,799000,31707,Diesel,Individual,Manual,First Owner,3308,8,High,Medium,0,Diesel_Manual,Hyundai,25.2,1
CAR_003309,Toyota Fortuner 3.0 Diesel,2010,1000000,180000,Diesel,Individual,Manual,First Owner,3309,15,High,Very High,0,Diesel_Manual,Toyota,5.56,1
CAR_003310,Maruti Alto 800 LXI,2014,190000,90000,Petrol,Individual,Manual,Second Owner,3310,11,Low,High,0,Petrol_Manual,Maruti,2.11,0
CAR_003311,Mahindra Verito 1.5 D2 BSIII,2014,250000,30000,,Individual,Manual,First Owner,3311,11,Low,Low,0,Diesel_Manual,Mahindra,8.33,1
CAR_003312,Hyundai Verna 1.6 i ABS,2009,200000,60000,Petrol,Individual,Manual,First Owner,3312,16,Low,Medium,0,Petrol_Manual,Hyundai,3.33,0
CAR_003313,Mahindra Bolero DI,2005,,90000,Diesel,Individual,,Second Owner,3313,20,Low,High,0,Diesel_Manual,Mahindra,3.33,1
CAR_003314,Tata Zest Revotron 1.2T XMS,2015,250000,120000,,Individual,Manual,Second Owner,3314,10,,High,0,Petrol_Manual,Tata,2.08,0
CAR_003315,Maruti 800 AC,2008,90000,,Petrol,Individual,,Third Owner,3315,17,Low,Medium,,Petrol_Manual,Maruti,1.29,0
CAR_003316,Hyundai Santro LE zipPlus,2001,68000,70000,Petrol,Individual,Manual,First Owner,3316,24,Low,Medium,,Petrol_Manual,Hyundai,0.97,0
CAR_003317,Hyundai Grand i10 1.2 Kappa Asta,2017,500000,26500,Petrol,Individual,Manual,First Owner,3317,8,Mid,Low,0,Petrol_Manual,Hyundai,18.87,0
CAR_003318,Hyundai Verna CRDi 1.6 SX,2017,900000,50000,Diesel,Individual,Manual,First Owner,3318,8,High,Medium,0,Diesel_Manual,Hyundai,18,1
CAR_003319,Maruti Alto LX,2007,100000,52000,Petrol,Individual,Manual,Second Owner,3319,18,Low,Medium,0,Petrol_Manual,Maruti,1.92,0
CAR_003320,Renault Duster 85PS Diesel RxL,2016,700000,160000,Diesel,Individual,Manual,First Owner,3320,9,High,,0,Diesel_Manual,Renault,4.38,1
CAR_003321,Volvo XC60 D3 Kinetic,2012,1750000,115992,Diesel,Dealer,Automatic,Third Owner,3321,13,Premium,High,0,Diesel_Automatic,Volvo,15.09,1
CAR_003322,Maruti Wagon R VXI Optional,2017,290000,110000,,Individual,Manual,Second Owner,3322,8,Low,High,0,Petrol_Manual,Maruti,2.64,0
CAR_003323,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,1050000,,Diesel,Individual,,Second Owner,3323,11,Premium,High,0,Diesel_Manual,Toyota,10.82,1
CAR_003324,Tata Indigo LX Dicor,2008,70000,100000,,Individual,Manual,Third Owner,3324,17,Low,High,0,Diesel_Manual,Tata,0.7,1
CAR_003325,Maruti Swift ZDi BSIV,2016,520000,41000,Diesel,Individual,Manual,First Owner,3325,9,,Medium,0,Diesel_Manual,Maruti,12.68,1
CAR_003326,Tata Indigo LS,2012,150000,90000,Diesel,Individual,Manual,First Owner,3326,13,Low,,,Diesel_Manual,Tata,1.67,1
CAR_003327,Hyundai i10 Magna 1.1,2008,120000,90000,Petrol,Individual,Manual,First Owner,3327,17,Low,High,0,Petrol_Manual,Hyundai,1.33,0
CAR_003328,Hyundai i20 Asta Option 1.2,2016,600000,25000,Petrol,Individual,Manual,First Owner,3328,9,Mid,Low,0,Petrol_Manual,Hyundai,24,0
CAR_003329,Tata Xenon XT EX 4X4,2010,,70000,,Individual,Manual,Second Owner,3329,15,Low,,0,Diesel_Manual,Tata,2.14,1
CAR_003330,Volkswagen Vento Petrol Highline,2011,400000,60000,Petrol,Individual,Manual,First Owner,3330,14,Mid,Medium,0,Petrol_Manual,Volkswagen,6.67,0
CAR_003331,Maruti Alto 800 LXI,2015,310000,30000,,Individual,Manual,Second Owner,3331,10,Mid,Low,0,Petrol_Manual,Maruti,10.33,0
CAR_003332,Maruti Baleno Alpha 1.2,2015,550000,30000,Petrol,Individual,Manual,First Owner,3332,10,Mid,Low,0,Petrol_Manual,Maruti,18.33,0
CAR_003333,Hyundai i20 Asta Option 1.4 CRDi,2016,550000,60000,Diesel,Individual,Manual,First Owner,3333,9,Mid,Medium,0,Diesel_Manual,Hyundai,9.17,1
CAR_003334,Hyundai Grand i10 CRDi Magna,2013,320000,,Diesel,Individual,Manual,First Owner,3334,12,Mid,,0,Diesel_Manual,Hyundai,4.38,1
CAR_003335,Maruti 800 AC BSII,1992,50000,100000,Petrol,Individual,Manual,Fourth & Above Owner,3335,33,Low,High,0,Petrol_Manual,Maruti,0.5,0
CAR_003336,Hyundai Grand i10 1.2 Kappa Asta,2018,500000,32000,Petrol,Individual,,First Owner,3336,7,,Medium,0,Petrol_Manual,Hyundai,15.62,0
CAR_003337,Renault KWID RXT,2018,,26500,Petrol,Individual,Manual,First Owner,3337,7,Mid,,0,Petrol_Manual,Renault,13.58,0
CAR_003338,Maruti Vitara Brezza VDi Option,2017,700000,50000,Diesel,Individual,Manual,Second Owner,3338,8,High,Medium,0,Diesel_Manual,Maruti,14,1
CAR_003339,Maruti Ertiga VDI,2012,,110000,Diesel,Individual,Manual,Second Owner,3339,13,High,High,0,Diesel_Manual,Maruti,6.36,1
CAR_003340,Hyundai i20 1.4 Sportz,2017,,84000,Diesel,Dealer,Manual,First Owner,3340,8,High,,0,Diesel_Manual,Hyundai,7.8,1
CAR_003341,Maruti Vitara Brezza VDi Option,2017,700000,50000,Diesel,Individual,Manual,Second Owner,3341,8,High,Medium,0,Diesel_Manual,Maruti,14,1
CAR_003342,Chevrolet Beat LT LPG,2011,200000,,LPG,Individual,Manual,First Owner,3342,14,Low,High,0,LPG_Manual,Chevrolet,1.82,0
CAR_003343,Renault Duster 85PS Diesel RxL Optional,2012,375000,150000,Diesel,Individual,Manual,First Owner,3343,13,Mid,,0,Diesel_Manual,Renault,2.5,1
CAR_003344,Hyundai Verna 1.6 SX,2012,470000,109052,,Dealer,Manual,First Owner,3344,13,,High,,Diesel_Manual,Hyundai,4.31,1
CAR_003345,Maruti Ciaz VDi,2015,550000,90658,Diesel,Dealer,Manual,First Owner,3345,10,Mid,High,0,Diesel_Manual,Maruti,6.07,1
CAR_003346,Honda Amaze VX i-DTEC,2014,500000,110000,Diesel,Individual,Manual,Second Owner,3346,11,Mid,High,0,Diesel_Manual,Honda,4.55,1
CAR_003347,Datsun GO T Option BSIV,2015,,25000,Petrol,Individual,,First Owner,3347,10,Low,Low,0,Petrol_Manual,Datsun,8.4,0
CAR_003348,Maruti Eeco 7 Seater Standard BSIV,2018,270000,20000,Petrol,Individual,,First Owner,3348,7,Low,Low,,Petrol_Manual,Maruti,13.5,0
CAR_003349,Skoda Superb 1.8 TFSI MT,2010,300000,80000,,Individual,Manual,First Owner,3349,15,,High,0,Petrol_Manual,Skoda,3.75,0
CAR_003350,Maruti Wagon R VXI Minor,2007,80000,60000,Petrol,Individual,Manual,Third Owner,3350,18,Low,Medium,0,Petrol_Manual,Maruti,1.33,0
CAR_003351,Mercedes-Benz E-Class E250 Edition E,2013,1451000,81000,,Dealer,Automatic,First Owner,3351,12,Premium,High,0,Diesel_Automatic,Mercedes-Benz,17.91,1
CAR_003352,Tata Safari Storme VX Varicor 400,2018,1085000,15000,Diesel,Individual,Manual,First Owner,3352,7,Premium,Low,0,Diesel_Manual,Tata,72.33,1
CAR_003353,Hyundai Verna SX AT Diesel,2009,245000,75000,Diesel,Dealer,Automatic,First Owner,3353,16,Low,High,0,Diesel_Automatic,Hyundai,3.27,1
